location_id,city,neighbourhood,country,lat,lon,expected_class,osm_element_count,F01_poi_density,F02_land_use_entropy,F03_retail_gf_ratio,F04_work_residential_ratio,F05_housing_in_between,F06_residential_density,F07_housing_diversity,F08_public_private_gradient,F09_street_cafe_density,F10_market_cluster,F12_gamma_index,F13_pedestrian_count,F14_shop_variety,F15_night_economy,F16_transit_access,F17_civic_presence,F18_healthcare_access,F19_education_scatter,F20_industrial_ribbon,F21_home_workshop_density,F22_intersection_density,F23_height_mix,F25_promenade_score,F26_density_gradient,F27_food_stand_density,F28_workspace_cluster,F29_gini_simpson,F30_green_space_ratio
620,Copenhagen,Nørrebro,Denmark,55.7006813,12.5378036,High,3740,1860.12,0.5269,0.2545,0.8204,0.0214,249.18,0.8333,0.0131,0.0,1,0.8593,221.32,0.0,0.0,54,1,2,3,0.0225,8.4551,638.61,0.0173,0.5,0.0,53.7148,30.3389,0.5807,0.0302
621,Copenhagen,Vesterbro,Denmark,55.6660331,12.552312,High,5619,2794.66,0.2705,0.3639,0.8196,0.0394,283.99,0.8333,0.0262,0.0,1,0.8223,377.5,0.0,0.0,51,1,1,2,0.0029,10.9419,638.61,0.0185,0.5,0.0,68.1382,35.3125,0.3493,0.0101
622,Copenhagen,Frederiksberg Market,Denmark,55.6726756,12.5497065,High,6770,3367.12,0.2598,0.2432,0.6502,0.0222,422.26,0.8333,0.0291,0.0,1,0.7568,290.46,0.0,0.0,54,1,4,2,0.004,10.4445,689.84,0.0091,0.5,0.0,63.1646,37.3019,0.3338,0.012
623,Copenhagen,Amager Blvd,Denmark,55.6847417,12.6206345,Medium,933,464.04,0.6433,0.0417,0.7368,0.0073,9.45,0.3333,0.0118,0.0,1,0.8954,67.64,0.0,0.0,13,0,0,0,0.0698,0.9947,173.08,0.0327,0.3382,0.0,0.4974,2.9842,0.7377,0.0461
624,Copenhagen,Islands Brygge,Denmark,55.6634112,12.5852113,Medium,3167,1575.14,0.447,0.2466,1.0658,0.0368,75.6,1.0,0.0152,0.0,1,0.8944,327.26,0.0,0.0,45,1,4,2,0.0044,4.4762,699.78,0.0368,0.5,0.0,9.9472,23.8732,0.5337,0.0335
625,Copenhagen,Vanløse Market,Denmark,55.6871724,12.4915039,Medium,4143,2060.56,0.5874,0.0664,0.1719,0.0063,509.3,0.8333,0.0077,0.0,1,0.8159,177.06,0.0,0.0,63,1,2,0,0.0,7.4604,505.32,0.009,0.5,0.0,17.9049,16.4129,0.6944,0.0167
627,Copenhagen,Ørestad New District,Denmark,55.6283839,12.5802183,Low,4412,2194.35,0.7515,0.0255,0.1263,0.0056,240.22,0.6667,0.0059,0.0,1,0.8646,272.55,0.0,0.0,15,1,4,0,0.0213,2.4868,582.41,0.0093,0.5,0.0,10.9419,8.9525,0.844,0.0159
628,Copenhagen,Herlev Industrial,Denmark,55.7164887,12.458743,Low,3684,1832.27,0.5619,0.0181,0.047,0.0016,561.02,0.8333,0.0016,0.0,1,0.8108,99.97,0.0,0.0,24,0,0,0,0.0233,1.4921,452.1,0.0068,0.4998,0.0,4.9736,4.4762,0.7033,0.0258
632,Sydney,Newtown King Street,Australia,-33.8974796,151.1790201,High,3734,1857.14,0.4693,0.1285,0.2215,0.0663,361.58,1.0,0.037,0.0,1,0.9572,295.43,0.0,0.0,40,1,7,5,0.3118,1.9894,706.25,0.011,0.5,0.0,11.4393,11.4393,0.5985,0.0177
633,Sydney,Surry Hills Crown Street,Australia,-33.8873812,151.2137253,High,4942,2457.95,0.7085,0.1619,0.2184,0.0406,491.89,0.6667,0.0399,0.0,1,0.9322,522.72,0.0,0.0,97,1,8,4,0.0976,2.4868,952.94,0.0111,0.5,0.0,9.4498,18.8996,0.7761,0.0204
634,Sydney,Glebe Market Area,Australia,-33.8834594,151.1911572,High,4700,2337.59,0.5124,0.1885,0.2656,0.066,367.05,1.0,0.0277,0.0,1,0.9898,689.84,0.0,0.0,50,1,2,7,0.113,4.9736,1186.7,0.0259,0.5,0.0,6.4657,18.8996,0.6655,0.036
635,Sydney,Marrickville Market,Australia,-33.9104,151.1560775,High,1701,846.01,0.6951,0.2083,0.4661,0.0095,124.84,0.6667,0.037,0.0,1,0.9732,180.04,0.0,0.0,35,1,8,0,0.3577,1.9894,439.67,0.0333,0.5,0.0,11.4393,8.9525,0.7975,0.0147
636,Sydney,Leichhardt Norton Street,Australia,-33.8831647,151.1571665,High,1299,646.07,0.3426,0.2207,0.2615,0.0989,129.31,0.8333,0.0254,0.0,1,0.9536,189.0,0.0,0.0,51,1,2,1,0.2177,1.9894,429.72,0.0483,0.5,0.0,0.4974,5.471,0.4536,0.0246
637,Sydney,Parramatta CBD,Australia,-33.8687145,151.2044526,Medium,7375,3668.02,0.6421,1.0,5.5794,0.2486,62.67,0.6667,0.0616,0.0,1,0.9433,1369.73,0.0,0.0,156,1,10,2,0.1357,5.471,1423.94,0.0358,0.5,0.0,49.2386,110.9111,0.7557,0.0184
638,Sydney,Bankstown Market,Australia,-33.917844,151.0346402,Medium,2966,1475.17,0.7342,0.0935,0.2741,0.0819,195.96,0.8333,0.0175,0.0,1,0.8942,282.0,0.0,0.0,69,1,6,1,0.1864,0.4974,540.13,0.0165,0.5,0.0,4.9736,10.4445,0.8296,0.0115
639,Sydney,Burwood Market,Australia,-33.8784753,151.104049,Medium,2270,1129.01,0.373,0.031,0.0856,0.0209,110.41,0.6667,0.011,0.0,1,0.9297,260.12,0.0,0.0,46,1,2,4,0.0778,0.0,559.03,0.0167,0.5,0.0,4.9736,0.9947,0.4323,0.0101
640,Sydney,Macquarie Park Office,Australia,-33.7814961,151.1256747,Low,1032,513.27,0.5981,0.5283,1.7111,0.2358,22.38,0.5,0.0368,0.0,1,0.7961,146.72,0.0,0.0,58,0,5,3,0.1273,0.4974,410.32,0.0849,0.5,0.0,5.471,6.963,0.7352,0.0223
641,Sydney,North Ryde Industrial,Australia,-33.7975472,151.127306,Low,1580,785.83,0.526,0.0473,0.2366,0.008,65.15,0.6667,0.0114,0.0,1,0.899,116.38,0.0,0.0,58,1,2,0,0.1579,0.0,265.09,0.0171,0.5,0.0,0.9947,1.4921,0.6967,0.0133
642,Sydney,Penrith Residential,Australia,-33.7511954,150.6941711,Low,3634,1807.4,0.7228,0.1701,0.2755,0.0042,404.35,0.6667,0.0206,0.0,1,0.9206,437.68,0.0,0.0,35,1,17,2,0.1847,0.9947,877.34,0.0137,0.5,0.0,10.9419,18.4023,0.7778,0.025
643,Sydney,Castle Hill Residential,Australia,-33.7314865,151.0078028,Low,1781,885.8,0.4604,0.0826,0.0778,0.0281,358.1,0.5,0.0185,0.0,1,0.8458,131.8,0.0,0.0,39,1,4,1,0.0357,0.0,319.8,0.0178,0.5,0.0,7.9577,4.4762,0.6658,0.0112
644,Sydney,Campbelltown Residential,Australia,-34.0636278,150.8143901,Low,1391,691.83,0.6114,0.2769,2.8421,0.0308,9.45,0.3333,0.0144,0.0,1,0.8849,187.01,0.0,0.0,43,1,4,0,0.5938,0.4974,462.05,0.05,0.5,0.0,3.4815,1.9894,0.7715,0.0086
645,Sydney,Ingleburn Industrial,Australia,-33.9971947,150.864903,Low,927,461.05,0.4386,0.2177,1.9722,0.078,17.9,0.3333,0.0216,0.0,1,0.8419,124.84,0.0,0.0,22,1,0,0,0.2083,2.9842,461.55,0.0349,0.5,0.0,4.4762,8.9525,0.6007,0.0421
646,Sydney,Liverpool Market,Australia,-33.9245421,150.9276398,Medium,2059,1024.06,0.6616,0.3814,1.0773,0.135,115.88,0.6667,0.0219,0.0,1,0.937,253.16,0.0,0.0,44,1,15,5,0.2083,0.9947,507.8,0.0288,0.5,0.0,19.8944,7.4604,0.7805,0.0272
647,Portland,Pearl District,USA,45.5290436,-122.6815984,High,4844,2409.21,0.6605,0.5604,1.7792,0.0922,114.89,0.6667,0.0277,0.0,1,0.9746,810.2,0.0,0.0,56,1,14,3,0.1453,6.963,1190.68,0.0275,0.5,0.0,10.9419,75.5986,0.779,0.0031
648,Portland,Alberta Arts District,USA,45.5592652,-122.6530965,High,5187,2579.8,0.4651,0.0373,0.0416,0.0067,1457.76,0.8333,0.0108,0.0,1,0.9908,47.75,0.0,0.0,45,1,12,0,0.101,1.4921,317.81,0.0041,0.2387,0.0,6.963,8.4551,0.5763,0.0037
649,Portland,Division Street SE,USA,45.5033712,-122.5666541,Medium,2508,1247.38,0.6222,0.0251,0.0246,0.0018,807.21,0.6667,0.0064,0.0,1,0.8088,46.75,0.0,0.0,15,0,1,1,0.2179,0.0,299.91,0.0072,0.2338,0.0,0.4974,2.9842,0.716,0.0036
650,Portland,South Waterfront,USA,45.4958,-122.6701713,Medium,1637,814.18,0.5499,0.0669,0.0847,0.0032,276.03,0.6667,0.011,0.0,1,0.8839,163.13,0.0,0.0,17,1,9,2,0.0455,0.9947,386.45,0.017,0.5,0.0,1.9894,10.4445,0.6832,0.0098
651,Portland,Beaverton Silicon Forest,USA,45.4858358,-122.7237336,Low,2364,1175.76,0.2787,0.0123,0.014,0.0102,815.67,0.5,0.0017,0.0,1,0.819,88.03,0.0,0.0,36,0,1,0,0.0508,1.4921,239.73,0.0072,0.4402,0.0,0.0,3.4815,0.3292,0.0063
652,São Paulo,Vila Madalena,Brazil,-23.5464956,-46.6911243,High,9259,4605.05,0.4228,0.0102,2.3929,0.0014,13.93,0.5,0.0029,0.0,1,0.7952,52.22,0.0,0.0,43,0,5,0,0.0,1.4921,280.51,0.0013,0.2611,0.0,4.4762,2.9842,0.5625,0.0087
653,São Paulo,Pinheiros Market Area,Brazil,-23.5672147,-46.7019523,High,5542,2756.36,0.6516,0.0591,6.7097,0.0202,15.42,0.5,0.0135,0.0,1,0.6736,77.09,0.0,0.0,64,1,3,3,0.0381,6.4657,319.3,0.0038,0.3855,0.0,17.9049,16.4129,0.7898,0.0153
654,São Paulo,Faria Lima Office,Brazil,-23.5892914,-46.6824584,Low,1099,546.6,0.6398,0.3551,2.8,0.0672,19.89,0.5,0.0837,0.0,1,0.6969,68.64,0.0,0.0,54,1,5,2,0.1026,1.4921,364.56,0.0288,0.3432,0.0,5.9683,10.9419,0.789,0.0218
655,São Paulo,Paulista Industrial,Brazil,-23.272582,-45.9335467,Low,57,28.35,0.478,0.125,1.0,0.0,0.99,0.1667,0.0175,0.0,0,0.6209,1.99,0.0,0.0,1,0,0,0,0.1818,0.0,64.16,0.1667,0.0099,0.0,0.4974,0.0,0.6446,0.0526
656,Cape Town,De Waterkant,South Africa,-33.9150808,18.4198158,Medium,3314,1648.25,0.8153,0.13,1.2759,0.1186,43.27,0.6667,0.0422,0.0,1,0.85,417.28,0.0,0.0,37,1,2,3,0.1373,1.4921,697.79,0.0158,0.5,0.0,8.9525,17.9049,0.8566,0.0039
657,Cape Town,Woodstock Market,South Africa,-33.9305556,18.4472222,Medium,4181,2079.46,0.7252,0.0281,0.0308,0.0499,1389.12,0.8333,0.0069,0.0,1,0.8479,131.3,0.0,0.0,38,1,7,6,0.175,4.9736,359.59,0.0134,0.5,0.0,2.4868,13.4287,0.8325,0.0074
658,Cape Town,Century City Office,South Africa,-33.8890503,18.5119603,Low,853,424.25,0.5249,0.6429,13.6667,0.2755,1.49,0.3333,0.027,0.0,1,0.8317,203.42,0.0,0.0,16,0,0,0,0.0179,0.0,531.18,0.1224,0.5,0.0,5.471,1.9894,0.6894,0.0129
659,Dubai,Al Seef Heritage Area,United Arab Emirates,25.2639693,55.3048893,Medium,2947,1465.72,0.6193,0.8057,114.0,0.0279,3.98,0.3333,0.0309,0.0,1,0.7693,246.19,0.0,0.0,43,1,2,0,0.1111,1.9894,400.87,0.0107,0.5,0.0,4.9736,14.9208,0.7901,0.0017
660,Dubai,Deira Gold Souk,United Arab Emirates,25.2700589,55.298092,High,4249,2113.28,0.5887,1.0,94.5294,0.0222,8.46,0.5,0.0235,0.0,1,0.7845,350.14,0.0,0.0,27,1,3,0,0.0909,2.9842,659.5,0.0091,0.5,0.0,2.9842,19.397,0.7603,0.0005
661,Dubai,Business Bay,United Arab Emirates,25.1794564,55.2683707,Low,538,267.58,0.4717,0.1754,1.6538,0.0632,12.93,0.3333,0.0167,0.0,1,0.6667,43.27,0.0,0.0,0,0,0,0,0.0,0.9947,150.7,0.0351,0.2164,0.0,0.0,13.4287,0.6754,0.0279
662,Dubai,Al Quoz Industrial,United Arab Emirates,25.1266839,55.2079196,Low,1610,800.75,0.6398,0.0994,1.6438,0.0174,36.31,0.1667,0.0068,0.0,1,0.7844,76.59,0.0,0.0,4,1,3,0,0.2105,0.4974,369.04,0.0063,0.383,0.0,0.9947,7.9577,0.7978,0.0012
663,Dubai,Dubai Internet City,United Arab Emirates,25.1021654,55.1739012,Low,1672,831.58,0.5795,0.1761,1.7442,0.0223,21.39,0.1667,0.0532,0.0,1,0.6588,125.83,0.0,0.0,14,1,2,2,0.0222,0.4974,549.58,0.0167,0.5,0.0,2.9842,10.4445,0.7319,0.0072
664,Medellín,El Poblado,Colombia,6.2006197,-75.5636832,Medium,1891,940.51,0.182,0.0576,0.3077,0.0057,64.66,0.5,0.0222,0.0,1,0.7386,82.06,0.0,0.0,0,0,5,0,0.0615,0.0,326.27,0.0064,0.4103,0.0,4.4762,1.4921,0.2249,0.0042
665,Medellín,Laureles,Colombia,6.2419995,-75.5958328,Medium,3207,1595.03,0.5222,0.154,1.3154,0.0018,64.66,0.5,0.0592,0.0,1,0.836,162.64,0.0,0.0,16,1,26,3,0.0263,1.9894,648.06,0.0081,0.5,0.0,27.3548,13.9261,0.644,0.0122
667,Bogotá,Usaquén Market,Colombia,4.6955942,-74.0310519,Medium,1334,663.48,0.4958,0.284,1.0381,0.0473,52.22,0.6667,0.0652,0.0,1,0.8513,118.87,0.0,0.0,31,1,13,4,0.0192,0.0,373.02,0.0311,0.5,0.0,4.9736,9.9472,0.6716,0.0217
668,Bogotá,La Candelaria,Colombia,4.5979403,-74.0691705,High,3403,1692.51,0.4727,0.3051,2.1678,0.0282,71.12,0.8333,0.0917,0.0,1,0.8278,174.08,0.0,0.0,21,1,1,19,0.0,2.9842,464.04,0.0118,0.5,0.0,32.8257,26.8574,0.584,0.0106
669,Bogotá,Chapinero Market,Colombia,4.636585,-74.0650204,Medium,4367,2171.97,0.4696,0.5596,1.0591,0.0526,446.13,0.6667,0.0902,0.0,1,0.862,192.48,0.0,0.0,55,1,35,38,0.0,19.397,720.18,0.011,0.5,0.0,38.2967,61.6725,0.5936,0.0082
670,Zurich,Langstrasse,Switzerland,47.3787138,8.5212002,High,9686,4817.42,0.5241,0.3539,0.4746,0.0597,821.64,0.6667,0.0294,0.0,1,0.9654,1207.09,0.0,0.0,34,1,20,3,0.0444,15.9155,1849.18,0.0109,0.5,0.0,35.3125,74.1065,0.566,0.0068
671,Zurich,Altstetten Office,Switzerland,47.3904417,8.4908812,Low,5331,2651.42,0.7255,0.2444,0.3996,0.0779,445.63,0.6667,0.0124,0.0,1,0.8988,712.72,0.0,0.0,37,1,12,8,0.0705,13.4287,1163.82,0.02,0.5,0.0,12.9313,81.5669,0.789,0.0124
672,Delhi,Gurgaon Golf Course Road,India,28.5094212,77.3129562,Low,35,17.41,0.256,1.0,0.0,0.0,0.0,0.0,0.0571,0.0,0,0.8575,10.94,0.0,0.0,0,0,0,0,0.5,0.0,114.89,1.0,0.0547,0.0,0.0,0.0,0.5,0.2
673,Delhi,Gurgaon New Sectors 65-67,India,28.5338779,77.0899285,Low,2258,1123.04,0.5117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7199,0.0,0.0,0.0,8,0,1,0,0.1579,0.0,81.57,0.0004,0.0,0.0,0.0,0.0,0.6648,0.0
674,Delhi,Noida Expressway Corridor,India,28.3739032,77.5413106,Low,179,89.03,0.3839,0.0,0.0,0.0,60.68,0.1667,0.0,0.0,0,0.847,2.98,0.0,0.0,0,0,0,2,0.25,0.0,54.71,0.014,0.0149,0.0,0.0,0.0,0.625,0.0726
675,Delhi,Gurgaon Udyog Vihar Industrial,India,28.5007043,77.0671629,Low,1729,859.93,0.3735,0.0012,0.5,0.0006,0.99,0.3333,0.0012,0.0,0,0.8487,19.89,0.0,0.0,0,0,0,0,0.1667,0.0,151.2,0.0037,0.0995,0.0,0.0,0.4974,0.6111,0.0127
677,Delhi,Sadar Bazaar Delhi,India,28.6499077,77.2261794,High,1258,625.68,0.5887,0.2132,10.9231,0.0092,6.47,0.5,0.0318,0.0,1,0.7969,58.69,0.0,0.0,19,1,2,0,0.0909,1.4921,292.94,0.0171,0.2934,0.0,12.434,1.4921,0.7603,0.0032
678,Delhi,Jhandewalan Market,India,28.644257,77.2019776,High,2171,1079.77,0.4348,0.0536,1.8085,0.0228,23.38,0.3333,0.0111,0.0,1,0.8028,45.76,0.0,0.0,35,1,4,0,0.0426,0.0,262.11,0.0097,0.2288,0.0,3.9789,28.8468,0.4916,0.0037
679,Delhi,Mukherjee Nagar Market,India,28.7144369,77.2143884,Medium,532,264.6,0.3715,0.049,1.1667,0.0463,5.97,0.3333,0.015,0.0,1,0.9175,20.39,0.0,0.0,1,1,2,0,0.0,0.0,257.63,0.0272,0.102,0.0,0.9947,0.9947,0.4608,0.0357
680,Delhi,Uttam Nagar Market,India,28.6215226,77.0611064,Medium,2777,1381.17,0.062,0.0007,2.0,0.0004,0.0,0.0,0.0,0.0,0,0.966,1.49,0.0,0.0,14,0,4,0,0.04,0.0,708.24,0.0019,0.0075,0.0,0.4974,0.0,0.0768,0.004
681,Delhi,Shahdara Main Market,India,28.6758661,77.2985078,Medium,602,299.41,0.3423,0.0141,0.3333,0.0141,8.95,0.3333,0.0017,0.0,1,0.8927,11.44,0.0,0.0,4,0,3,1,0.0526,0.0,358.1,0.0222,0.0572,0.0,0.0,0.0,0.4377,0.0365
682,Mumbai,Byculla Market,India,18.9766219,72.8327936,High,863,429.22,0.7117,0.0147,0.1406,0.0044,31.83,0.5,0.0023,0.0,1,0.7318,25.86,0.0,0.0,25,0,1,0,0.1333,0.4974,151.2,0.0191,0.1293,0.0,1.4921,1.4921,0.8,0.0139
683,Mumbai,Wadala Market,India,19.0175771,72.8548017,Medium,1358,675.41,0.6284,0.0474,0.0931,0.0009,245.7,0.5,0.0088,0.0,1,0.7313,22.88,0.0,0.0,19,0,18,11,0.1154,0.0,195.46,0.013,0.1144,0.0,3.9789,0.9947,0.7559,0.0221
684,Mumbai,Ghatkopar East Market,India,19.0833438,72.9123246,Medium,1312,652.54,0.4609,0.0321,0.1508,0.0019,62.67,0.5,0.0168,0.0,1,0.7865,27.85,0.0,0.0,27,0,14,2,0.0755,0.4974,171.59,0.0107,0.1393,0.0,1.9894,0.9947,0.5603,0.0091
685,Mumbai,Shivaji Park Area,India,19.0267688,72.8366692,Medium,1373,682.87,0.6829,0.0764,0.3,0.0085,84.55,0.5,0.032,0.0,1,0.7303,13.93,0.0,0.0,30,1,17,6,0.1379,0.4974,155.18,0.0132,0.0696,0.0,4.9736,1.4921,0.8109,0.0095
686,Mumbai,Kandivali West Market,India,19.2055321,72.8399273,Medium,980,487.41,0.3094,0.0174,0.0195,0.0,153.19,0.5,0.0184,0.0,0,0.7294,5.47,0.0,0.0,4,1,9,3,0.0,0.0,125.33,0.0127,0.0274,0.0,0.9947,1.9894,0.4272,0.0163
687,Mumbai,Panvel Market Navi Mumbai,India,19.0518208,72.8780972,Medium,573,284.99,0.6376,0.0068,0.0316,0.0114,47.25,0.5,0.0,0.0,0,0.6987,4.48,0.0,0.0,19,1,0,5,0.1923,0.0,68.14,0.0273,0.0224,0.0,0.0,1.4921,0.7226,0.0297
688,Mumbai,Bharat Mata Junction Parel,India,18.9956606,72.8362523,High,803,399.38,0.5465,0.0144,0.32,0.0112,12.43,0.3333,0.005,0.0,0,0.7252,14.42,0.0,0.0,22,0,3,0,0.194,1.4921,159.15,0.016,0.0721,0.0,0.0,2.4868,0.7031,0.0237
689,Mumbai,Adarsh Nagar Worli,India,19.0157377,72.8202325,Medium,3479,1730.31,0.7,0.0063,0.0076,0.0024,1050.92,0.5,0.0014,0.0,1,0.7256,2.98,0.0,0.0,9,0,0,3,0.1087,0.0,80.07,0.0024,0.0149,0.0,0.9947,2.9842,0.81,0.0138
690,Mumbai,Vile Parle West Market,India,19.103908,72.840301,Medium,1377,684.86,0.6582,0.0318,0.0578,0.0026,172.09,0.6667,0.0145,0.0,1,0.7494,15.42,0.0,0.0,28,1,12,6,0.1,0.0,119.86,0.0146,0.0771,0.0,5.471,1.4921,0.74,0.0102
691,Mumbai,Mulund East Industrial,India,19.1704719,72.9610447,Low,1767,878.83,0.593,0.0652,1.0,0.0091,27.85,0.5,0.0215,0.0,1,0.7432,35.31,0.0,0.0,41,1,7,2,0.0248,0.9947,190.49,0.0124,0.1766,0.0,10.9419,5.9683,0.6743,0.0085
692,Bengaluru,Bannerghatta Road Junction,India,12.8939401,77.5992211,Medium,3154,1568.67,0.7336,0.0276,2.0769,0.0055,12.93,0.5,0.0108,0.0,1,0.7936,8.95,0.0,0.0,11,1,5,1,0.1167,0.0,211.38,0.0041,0.0448,0.0,4.4762,6.963,0.8172,0.0032
693,Bengaluru,Vijayanagar Market,India,12.9717698,77.5377139,High,7514,3737.16,0.3005,0.0286,15.2,0.0023,4.97,0.5,0.0079,0.0,1,0.9893,75.6,0.0,0.0,26,1,34,6,0.0,0.9947,469.01,0.0018,0.378,0.0,11.4393,10.4445,0.3644,0.0048
694,Bengaluru,Hebbal Market,India,13.0382184,77.5919,Medium,5146,2559.41,0.6642,0.0079,1.1852,0.002,13.43,0.3333,0.0023,0.0,1,0.7746,8.46,0.0,0.0,20,0,2,4,0.0896,0.4974,220.33,0.003,0.0423,0.0,0.9947,3.4815,0.7142,0.0025
695,Bengaluru,Peenya Industrial Area,India,13.0160478,77.5045057,Low,1473,732.61,0.1664,0.0035,4.0,0.0,0.0,0.0,0.0014,0.0,0,0.8642,0.0,0.0,0.0,6,0,1,1,0.8333,0.0,237.24,0.0014,0.0,0.0,1.9894,1.4921,0.2778,0.0007
696,Bengaluru,Domlur Mixed Area,India,12.9624669,77.6381958,Medium,5872,2920.49,0.5368,0.0636,0.8476,0.023,133.79,0.6667,0.0174,0.0,1,0.9034,86.04,0.0,0.0,15,1,14,3,0.0758,3.4815,378.99,0.0033,0.4302,0.0,11.9366,29.8416,0.6123,0.0056
697,Bengaluru,Koramangala 1st Block,India,12.9277245,77.6327822,Medium,4637,2306.25,0.557,0.0344,1.0,0.0097,51.73,0.6667,0.0136,0.0,1,0.8554,39.79,0.0,0.0,15,0,3,4,0.0268,0.9947,292.45,0.0034,0.1989,0.0,2.4868,22.3812,0.6623,0.006
698,Bengaluru,Bommanahalli Market,India,12.9034581,77.6230028,Medium,2804,1394.6,0.5064,0.0172,1.3929,0.0057,13.93,0.5,0.0032,0.0,1,0.7775,8.46,0.0,0.0,10,1,2,3,0.1667,0.0,287.97,0.005,0.0423,0.0,0.9947,1.4921,0.6333,0.0021
699,Bengaluru,Tumkur Road Industrial,India,13.0389663,77.5203677,Low,2005,997.21,0.5494,0.0111,4.0,0.0011,2.49,0.1667,0.003,0.0,1,0.8098,3.98,0.0,0.0,20,0,1,2,0.35,0.4974,234.26,0.0048,0.0199,0.0,1.4921,1.9894,0.725,0.002
700,Bengaluru,Bidadi Residential,India,12.7988507,77.3869947,Low,32,15.92,0.235,0.2,0.0,0.0,0.5,0.1667,0.0625,0.0,0,0.8036,0.99,0.0,0.0,8,0,1,2,0.3333,0.0,132.79,0.4,0.005,0.0,0.0,0.0,0.4444,0.0
701,Bengaluru,Doddaballapur Industrial,India,13.2929583,77.5431463,Low,53,26.36,0.4919,0.1,2.0,0.0,0.0,0.0,0.0,0.0,0,0.9686,0.0,0.0,0.0,3,0,3,1,0.0,0.0,171.59,0.15,0.0,0.0,0.0,0.9947,0.72,0.1321
702,Chennai,Kodambakkam Market,India,13.037288,80.227272,Medium,5179,2575.82,0.5462,0.0189,2.8148,0.0008,13.43,0.5,0.0052,0.0,1,0.8145,10.94,0.0,0.0,9,1,7,4,0.5106,0.0,184.02,0.0026,0.0547,0.0,2.4868,1.9894,0.6736,0.0015
703,Chennai,Arumbakkam Market,India,13.074371,80.2081312,Medium,2993,1488.6,0.5306,0.0069,0.1974,0.001,37.8,0.3333,0.0027,0.0,1,0.8052,1.99,0.0,0.0,5,1,0,3,0.2,0.0,199.44,0.0017,0.0099,0.0,0.9947,1.9894,0.7289,0.001
704,Chennai,Choolaimedu Market,India,13.0666515,80.230974,Medium,2319,1153.38,0.7118,0.0104,2.8333,0.0014,2.98,0.3333,0.0034,0.0,1,0.8012,5.47,0.0,0.0,7,1,1,2,0.0526,0.0,197.45,0.0041,0.0274,0.0,0.0,0.4974,0.8366,0.0039
705,Chennai,Alwarpet Market,India,13.0338602,80.2545491,High,2985,1484.62,0.4188,0.025,4.125,0.0015,3.98,0.3333,0.0157,0.0,1,0.7534,3.98,0.0,0.0,23,1,13,2,0.092,0.4974,189.49,0.003,0.0199,0.0,1.4921,5.471,0.6191,0.002
706,Chennai,Guindy Industrial Estate,India,13.0102408,80.2153327,Low,991,492.88,0.5669,0.0226,0.7727,0.0249,10.94,0.1667,0.003,0.0,0,0.7613,1.49,0.0,0.0,14,0,1,2,0.2128,0.0,104.45,0.0147,0.0075,0.0,0.0,5.9683,0.7071,0.003
707,Chennai,Manali Petrochemical Industrial,India,13.1672275,80.2598107,Low,30,14.92,0.1664,0.1,0.0,0.0,0.0,0.0,0.0333,0.0,0,0.8492,0.5,0.0,0.0,0,0,2,1,0.8333,0.0,227.79,0.1,0.0025,0.0,0.0,0.0,0.2778,0.0333
708,Chennai,Poonamallee Industrial Corridor,India,13.0365919,80.1445223,Low,331,164.63,0.3839,0.0065,0.1,0.0,4.97,0.1667,0.003,0.0,0,0.7023,0.0,0.0,0.0,4,0,0,1,0.0,0.0,67.14,0.0196,0.0,0.0,0.4974,0.4974,0.625,0.003
709,Chennai,Oragadam Industrial Hub,India,13.130791,80.1529145,Low,4474,2225.19,0.0,0.0007,3.0,0.0004,0.5,0.1667,0.0,0.0,0,0.8403,0.5,0.0,0.0,1,0,0,0,0.0,0.0,299.91,0.0007,0.0025,0.0,0.4974,0.0,0.0,0.0007
710,Chennai,Perungudi IT Park,India,12.9710239,80.2418051,Low,1866,928.07,0.451,0.0095,1.6,0.0028,4.97,0.3333,0.0011,0.0,1,0.8703,1.99,0.0,0.0,4,1,0,2,0.1351,0.0,205.41,0.0039,0.0099,0.0,0.4974,3.4815,0.5727,0.0027
711,Chennai,Saidapet Market,India,13.020817,80.2239536,Medium,3449,1715.39,0.5176,0.0131,0.2718,0.0063,51.23,0.5,0.0058,0.0,1,0.8388,11.44,0.0,0.0,19,1,9,2,0.0816,0.0,230.77,0.0038,0.0572,0.0,0.4974,4.9736,0.6639,0.0038
712,Kolkata,Bhawanipur Market,India,22.5261133,88.3478009,Medium,4857,2415.67,0.19,0.0028,2.0,0.0006,1.99,0.5,0.001,0.0,0,0.8627,5.47,0.0,0.0,18,1,7,6,0.0814,0.0,444.64,0.0013,0.0274,0.0,0.4974,1.9894,0.232,0.0031
713,Kolkata,Ballygunge Market,India,22.5280337,88.3659084,High,3081,1532.36,0.3758,0.0086,1.1538,0.0003,6.47,0.5,0.0042,0.0,1,0.8055,2.49,0.0,0.0,6,1,4,4,0.2727,0.0,222.82,0.0024,0.0124,0.0,1.4921,1.9894,0.5546,0.0016
714,Kolkata,Maniktala Market,India,22.5856398,88.3742373,Medium,3059,1521.42,0.3556,0.0017,0.8333,0.0,2.98,0.3333,0.0,0.0,0,0.8499,5.47,0.0,0.0,0,1,4,7,0.2632,0.0,349.64,0.0017,0.0274,0.0,0.4974,1.9894,0.5069,0.0039
